"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17075950800","Census Tract 9508; Iroquois County; Illinois","2377","207","2339","208","2261","220","11","13","11","15","5","7","0","13","0","13","51","38","18","21","33","32","38","25","2","3","0","13","0","13","0","13","0","13","11","15","25","21","21","19","4","6",
"1400000US17075950900","Census Tract 9509; Iroquois County; Illinois","2132","227","2041","210","1993","216","0","13","0","13","0","13","0","13","0","13","48","33","22","19","26","27","91","50","39","29","9","12","0","13","0","13","0","13","23","23","20","19","17","17","3","4",
"1400000US17077010100","Census Tract 101; Jackson County; Illinois","3260","403","3228","402","3132","385","3","9","5","5","2","3","0","13","4","5","82","61","15","17","67","55","32","24","9","12","0","13","0","13","0","13","0","13","0","13","23","20","11","13","12","14",
"1400000US17077010200","Census Tract 102; Jackson County; Illinois","3690","344","3584","326","3358","316","64","45","4","7","0","13","0","13","32","28","126","56","0","13","126","56","106","86","2","5","0","13","0","13","0","13","0","13","70","76","34","31","34","31","0","13",
"1400000US17077010300","Census Tract 103; Jackson County; Illinois","2678","318","2578","324","2397","334","8","11","24","29","43","47","11","19","0","13","95","82","76","79","19","16","100","66","7","12","0","13","0","13","0","13","0","13","30","42","63","51","63","51","0","13",
"1400000US17077010400","Census Tract 104; Jackson County; Illinois","4592","383","4474","396","3698","505","198","150","0","13","3","6","0","13","169","217","406","237","0","13","406","237","118","106","99","103","0","13","0","13","0","13","0","13","13","22","6","10","6","10","0","13",
"1400000US17077010601","Census Tract 106.01; Jackson County; Illinois","2229","337","2145","336","2127","337","0","13","3","5","0","13","0","13","7","11","8","12","0","13","8","12","84","73","41","52","0","13","0","13","0","13","0","13","43","55","0","13","0","13","0","13",
"1400000US17077010602","Census Tract 106.02; Jackson County; Illinois","3216","336","2824","336","2109","287","456","281","0","13","0","13","0","13","14","21","245","159","21","35","224","159","392","266","8","18","0","13","0","13","0","13","0","13","314","262","70","66","37","38","33","56",
"1400000US17077010700","Census Tract 107; Jackson County; Illinois","2696","358","2611","364","1957","340","491","181","0","13","0","13","0","13","7","13","156","100","37","51","119","89","85","124","0","13","0","13","0","13","0","13","0","13","85","124","0","13","0","13","0","13",
"1400000US17077010800","Census Tract 108; Jackson County; Illinois","2906","313","2582","324","1627","301","708","181","2","9","41","42","0","13","8","14","196","115","14","23","182","112","324","215","34","35","16","25","0","13","0","13","0","13","220","207","54","40","54","40","0","13",
"1400000US17077010900","Census Tract 109; Jackson County; Illinois","2255","390","2186","386","1446","349","738","195","0","13","0","13","0","13","0","13","2","7","0","13","2","7","69","83","0","13","0","13","0","13","0","13","0","13","59","73","10","41","3","15","7","27",
"1400000US17077011001","Census Tract 110.01; Jackson County; Illinois","1622","205","1578","214","1083","227","215","143","0","13","222","122","0","13","0","13","58","52","0","13","58","52","44","43","5","26","0","13","0","13","0","13","12","20","27","29","0","13","0","13","0","13",
"1400000US17077011002","Census Tract 110.02; Jackson County; Illinois","4277","487","4111","493","3181","421","483","184","0","13","143","164","0","13","117","119","187","149","8","17","179","149","166","110","45","56","1","3","0","13","0","13","0","13","1","2","119","96","119","96","0","13",
"1400000US17077011100","Census Tract 111; Jackson County; Illinois","2475","444","2357","436","1317","336","629","233","0","13","222","175","0","13","0","13","189","151","6","9","183","150","118","60","9","15","0","13","0","13","0","13","0","13","41","35","68","53","50","51","18","24",
"1400000US17077011200","Census Tract 112; Jackson County; Illinois","4817","619","4293","641","1963","553","1615","401","0","13","452","215","0","13","47","79","216","127","7","16","209","121","524","244","373","191","0","13","0","13","0","13","0","13","117","222","34","39","16","25","18","30",
"1400000US17077011400","Census Tract 114; Jackson County; Illinois","3193","500","3009","509","2029","405","649","327","0","13","101","106","0","13","0","13","230","126","19","20","211","121","184","106","128","94","6","11","7","13","0","13","0","13","0","13","43","42","18","22","25","33",
"1400000US17077011600","Census Tract 116; Jackson County; Illinois","3626","206","3594","200","3094","214","116","113","0","13","197","109","0","13","90","89","97","76","10","14","87","74","32","25","12","18","0","13","0","13","0","13","0","13","8","13","12","12","12","12","0","13",
"1400000US17077011701","Census Tract 117.01; Jackson County; Illinois","1627","304","1353","283","1087","230","135","120","0","13","88","69","0","13","0","13","43","45","0","13","43","45","274","99","19","29","6","10","0","13","0","13","0","13","96","64","153","79","153","79","0","13",
"1400000US17077011702","Census Tract 117.02; Jackson County; Illinois","3905","299","3746","312","2225","269","885","216","0","13","456","207","0","13","47","49","133","78","2","12","131","77","159","65","21","30","0","13","0","13","0","13","0","13","5","9","133","55","133","55","0","13",
"1400000US17079977300","Census Tract 9773; Jasper County; Illinois","2482","286","2481","286","2404","288","0","13","0","13","0","13","0","13","0","13","77","40","0","13","77","40","1","3","0","13","0","13","0","13","0","13","0","13","0","13","1","3","1","3","0","13",
"1400000US17079977400","Census Tract 9774; Jasper County; Illinois","2828","324","2804","327","2737","336","5","11","0","13","0","13","0","13","0","13","62","46","0","13","62","46","24","30","4","8","0","13","0","13","0","13","0","13","7","13","13","25","10","18","3","18",
"1400000US17079977500","Census Tract 9775; Jasper County; Illinois","3870","400","3772","400","3746","400","2","4","0","13","12","16","3","7","0","13","9","14","0","13","9","14","98","31","1","2","0","13","0","13","0","13","0","13","38","42","59","43","59","43","0","13",
"1400000US17081050100","Census Tract 501; Jefferson County; Illinois","4088","247","4061","249","3559","223","122","78","0","13","53","36","0","13","33","25","294","110","60","51","234","86","27","32","6","10","0","13","0","13","0","13","0","13","7","12","14","19","9","14","5","9",
"1400000US17081050200","Census Tract 502; Jefferson County; Illinois","3161","261","3063","255","2767","212","1","2","3","4","23","22","0","13","0","13","269","147","191","140","78","47","98","115","0","13","0","13","0","13","0","13","0","13","0","13","98","115","98","115","0","13",
"1400000US17081050300","Census Tract 503; Jefferson County; Illinois","4171","294","4123","283","3896","293","33","36","3","5","21","23","0","13","30","38","140","65","32","27","108","56","48","39","12","15","0","13","0","13","0","13","0","13","4","7","32","35","26","33","6","11",
"1400000US17081050400","Census Tract 504; Jefferson County; Illinois","5004","282","4829","289","4034","352","374","111","12","17","37","27","0","18","31","37","341","167","142","148","199","85","175","72","7","7","0","18","0","18","0","18","0","18","23","27","145","57","145","57","0","18",
"1400000US17081050500","Census Tract 505; Jefferson County; Illinois","3414","339","3356","338","2975","307","107","90","0","13","83","65","0","13","0","13","191","98","12","16","179","102","58","40","15","19","3","8","2","4","0","13","0","13","9","16","29","36","29","36","0","13",
"1400000US17081050600","Census Tract 506; Jefferson County; Illinois","2957","285","2899","283","2356","287","283","140","0","13","8","19","0","13","9","19","243","143","38","60","205","132","58","39","4","7","0","13","0","13","25","27","0","13","9","15","20","22","14","21","6","8",
"1400000US17081050700","Census Tract 507; Jefferson County; Illinois","3431","365","3329","360","2972","383","196","127","0","13","34","33","0","13","0","13","127","86","44","52","83","68","102","82","0","13","0","13","0","13","0","13","0","13","88","81","14","15","14","15","0","13",
"1400000US17081050800","Census Tract 508; Jefferson County; Illinois","4444","341","4398","340","4186","337","53","52","0","13","0","13","0","13","0","13","159","80","34","26","125","68","46","33","5","10","0","13","0","13","0","13","0","13","18","19","23","21","23","21","0","13",
"1400000US17081050900","Census Tract 509; Jefferson County; Illinois","2454","387","2347","369","1574","356","394","112","102","108","37","38","0","13","29","30","211","110","22","36","189","102","107","110","0","13","0","13","0","13","0","13","0","13","14","38","93","103","93","103","0","13",
"1400000US17081051000","Census Tract 510; Jefferson County; Illinois","1183","248","1002","249","543","213","420","162","0","13","0","13","0","13","0","13","39","43","0","13","39","43","181","100","0","13","132","101","0","13","0","13","0","13","0","13","49","37","49","37","0","13",
"1400000US17081051100","Census Tract 511; Jefferson County; Illinois","2243","361","2113","364","1708","302","154","94","0","13","55","50","0","13","3","4","193","135","16","19","177","135","130","98","68","92","0","13","0","13","0","13","0","13","10","14","52","58","5","9","47","56",
"1400000US17083010100","Census Tract 101; Jersey County; Illinois","5256","584","5203","587","5166","578","12","23","0","18","0","18","14","26","0","18","11","18","0","18","11","18","53","40","17","19","0","18","0","18","0","18","0","18","14","27","22","27","7","10","15","23",
"1400000US17083010200","Census Tract 102; Jersey County; Illinois","3323","150","3299","148","3069","156","0","13","0","13","17","30","0","13","0","13","213","46","16","24","197","40","24","27","11","18","0","13","0","13","0","13","0","13","0","13","13","18","13","18","0","13",
"1400000US17083010300","Census Tract 103; Jersey County; Illinois","3882","374","3768","377","3536","385","79","62","1","3","80","50","8","17","1","2","63","75","3","7","60","75","114","58","35","37","0","13","0","13","0","13","0","13","26","31","53","54","53","54","0","13",
"1400000US17083010401","Census Tract 104.01; Jersey County; Illinois","5873","590","5734","597","5568","597","16","16","0","18","40","53","0","18","0","18","110","80","10","18","100","78","139","57","0","18","0","18","0","18","0","18","0","18","14","24","125","56","110","47","15","15",
"1400000US17083010402","Census Tract 104.02; Jersey County; Illinois","1629","242","1629","242","1606","241","0","13","3","4","6","13","0","13","10","15","4","5","3","5","1","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17083010500","Census Tract 105; Jersey County; Illinois","1311","179","1301","179","1187","173","11","4","1","2","0","13","0","13","0","13","102","82","24","35","78","66","10","14","2","4","0","13","0","13","0","13","0","13","0","13","8","13","8","13","0","13",
"1400000US17085020101","Census Tract 201.01; Jo Daviess County; Illinois","1941","195","1888","183","1819","184","0","13","1","3","0","13","4","5","0","13","64","43","16","23","48","33","53","46","13","14","0","13","0","13","0","13","0","13","3","5","37","39","37","39","0","13",
"1400000US17085020102","Census Tract 201.02; Jo Daviess County; Illinois","2414","272","2314","260","2194","228","20","28","0","13","1","3","0","13","5","8","94","72","62","65","32","22","100","69","91","66","0","13","0","13","4","7","0","13","0","13","5","8","5","8","0","13",
"1400000US17085020200","Census Tract 202; Jo Daviess County; Illinois","4392","193","4226","189","4021","212","64","75","0","13","25","23","0","13","54","76","62","45","29","33","33","26","166","88","0","13","0","13","36","46","0","13","0","13","77","48","53","49","53","49","0","13",
"1400000US17085020300","Census Tract 203; Jo Daviess County; Illinois","4951","399","4832","416","4614","442","45","36","19","26","58","40","0","13","0","13","96","97","0","13","96","97","119","99","119","99","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17085020401","Census Tract 204.01; Jo Daviess County; Illinois","2309","248","2146","232","2057","235","0","13","0","13","19","20","7","10","11","12","52","38","49","35","3","9","163","128","4","7","0","13","1","3","0","13","0","13","0","13","158","129","31","29","127","129",
"1400000US17085020402","Census Tract 204.02; Jo Daviess County; Illinois","2777","283","2669","282","2584","285","18","25","4","5","9","12","0","13","0","13","54","38","21","29","33","25","108","61","17","24","0","13","0","13","0","13","0","13","28","23","63","47","39","33","24","33",
"1400000US17085020500","Census Tract 205; Jo Daviess County; Illinois","3067","246","2864","243","2791","248","19","23","0","13","2","4","0","13","0","13","52","33","7","13","45","29","203","66","110","70","0","13","2","3","0","13","0","13","15","15","76","37","73","39","3","7",
"1400000US17087977600","Census Tract 9776; Johnson County; Illinois","4380","446","4207","407","3794","310","0","13","0","13","24","24","0","13","33","49","356","291","28","28","328","290","173","115","27","42","4","8","0","13","0","13","0","13","89","86","53","63","26","45","27","41",
"1400000US17087977700","Census Tract 9777; Johnson County; Illinois","3084","282","2991","268","2866","265","0","13","0","13","0","13","0","13","0","13","125","88","13","15","112","89","93","95","0","13","0","13","0","13","0","13","0","13","0","13","93","95","93","95","0","13",
"1400000US17087977800","Census Tract 9778; Johnson County; Illinois","4152","439","3928","410","3300","300","142","142","0","13","9","15","0","13","0","13","477","313","89","67","388","314","224","148","9","15","0","13","0","13","0","13","0","13","7","16","208","149","208","149","0","13",
"1400000US17087980000","Census Tract 9800; Johnson County; Illinois","1760","53","1653","73","756","158","897","131","0","13","0","13","0","13","0","13","0","13","0","13","0","13","107","42","20","23","0","13","0","13","0","13","0","13","0","13","87","45","87","45","0","13",
"1400000US17089850101","Census Tract 8501.01; Kane County; Illinois","6490","750","3192","546","2444","447","121","112","20","34","556","444","0","18","0","18","51","75","0","18","51","75","3298","584","137","142","0","18","87","157","0","18","24","40","2411","725","639","340","618","334","21","33",
"1400000US17089850103","Census Tract 8501.03; Kane County; Illinois","6378","867","5542","855","4710","1016","153","192","16","24","518","259","0","18","0","18","145","105","11","22","134","104","836","166","267","194","24","37","5","8","0","18","0","18","22","38","518","264","518","264","0","18",
"1400000US17089850105","Census Tract 8501.05; Kane County; Illinois","7322","1052","5601","923","4244","847","289","302","0","18","584","193","0","18","0","18","484","349","200","265","284","205","1721","750","304","256","44","61","43","72","0","18","0","18","758","498","572","343","572","343","0","18",
"1400000US17089850106","Census Tract 8501.06; Kane County; Illinois","7212","650","5551","645","4521","594","498","323","0","18","318","118","0","18","0","18","214","180","0","18","214","180","1661","590","410","389","0","18","66","129","5","11","0","18","848","594","332","221","332","221","0","18",
"1400000US17089850201","Census Tract 8502.01; Kane County; Illinois","3906","629","1235","391","1032","394","116","170","0","13","24","40","0","13","0","13","63","78","37","69","26","33","2671","478","118","89","0","13","40","73","0","13","0","13","1423","572","1090","462","1090","462","0","13",
"1400000US17089850202","Census Tract 8502.02; Kane County; Illinois","6648","636","829","250","730","259","21","33","0","18","10","18","0","18","0","18","68","63","39","43","29","48","5819","616","269","183","0","18","275","222","0","18","0","18","3830","639","1445","485","1369","486","76","124",
"1400000US17089850301","Census Tract 8503.01; Kane County; Illinois","7912","929","2377","674","1268","384","507","326","0","18","0","18","0","18","0","18","602","386","94","141","508","370","5535","1105","691","782","0","18","99","125","0","18","32","50","3444","1196","1269","724","1212","731","57","87",
"1400000US17089850302","Census Tract 8503.02; Kane County; Illinois","4325","486","1841","418","1311","335","313","183","5","8","63","51","0","13","0","13","149","101","23","25","126","96","2484","501","755","471","11","17","9","11","0","13","0","13","1235","420","474","264","474","264","0","13",
"1400000US17089850400","Census Tract 8504; Kane County; Illinois","2309","170","1922","205","1643","216","141","156","0","13","44","57","0","13","37","43","57","47","16","26","41","37","387","119","97","76","0","13","0","13","0","13","0","13","195","125","95","53","74","45","21","41",
"1400000US17089850500","Census Tract 8505; Kane County; Illinois","4135","503","3466","524","3012","535","157","137","0","13","195","157","0","13","26","29","76","53","34","37","42","48","669","211","36","42","0","13","0","13","0","13","0","13","322","229","311","133","304","132","7","12",
"1400000US17089850600","Census Tract 8506; Kane County; Illinois","7763","798","6398","711","5615","689","259","144","0","18","391","153","0","18","0","18","133","94","80","78","53","46","1365","329","128","150","0","18","36","56","4","7","0","18","353","243","844","431","820","436","24","41",
"1400000US17089850703","Census Tract 8507.03; Kane County; Illinois","2018","264","1832","253","1789","250","1","3","0","13","9","14","0","13","0","13","33","21","17","17","16","12","186","93","69","50","1","3","0","13","0","13","0","13","21","22","95","81","95","81","0","13",
"1400000US17089850704","Census Tract 8507.04; Kane County; Illinois","4757","218","4660","250","4575","254","0","13","6","11","0","13","0","13","33","54","46","41","41","40","5","9","97","93","0","13","0","13","0","13","0","13","0","13","57","59","40","68","40","68","0","13",
"1400000US17089850705","Census Tract 8507.05; Kane County; Illinois","10222","929","8353","822","6638","903","656","438","0","20","777","429","0","20","84","139","198","164","128","136","70","90","1869","693","659","559","83","104","0","20","0","20","0","20","663","439","464","341","464","341","0","20",
"1400000US17089850706","Census Tract 8507.06; Kane County; Illinois","1821","426","1702","405","1632","411","0","13","5","9","31","37","0","13","0","13","34","35","0","13","34","35","119","98","61","60","0","13","0","13","0","13","0","13","58","74","0","13","0","13","0","13",
"1400000US17089850707","Census Tract 8507.07; Kane County; Illinois","8723","809","7634","825","7239","881","0","18","0","18","181","196","0","18","0","18","214","133","19","29","195","131","1089","273","204","271","0","18","0","18","0","18","0","18","147","177","738","427","738","427","0","18",
"1400000US17089850708","Census Tract 8507.08; Kane County; Illinois","4430","367","3419","484","2560","386","0","13","0","13","547","217","0","13","0","13","312","200","7","13","305","200","1011","415","25","54","0","13","0","13","0","13","0","13","537","421","449","231","449","231","0","13",
"1400000US17089850709","Census Tract 8507.09; Kane County; Illinois","4362","448","3932","447","3170","562","0","13","0","13","566","273","0","13","0","13","196","167","82","126","114","102","430","104","6","21","0","13","0","13","29","53","0","13","173","172","222","133","222","133","0","13",
"1400000US17089850710","Census Tract 8507.10; Kane County; Illinois","7116","564","5611","585","3772","640","703","456","0","18","502","318","0","18","84","126","550","479","0","18","550","479","1505","401","91","89","0","18","0","18","0","18","0","18","448","344","966","464","848","457","118","160",
"1400000US17089850711","Census Tract 8507.11; Kane County; Illinois","4303","483","3946","523","3622","548","15","31","0","13","155","186","0","13","0","13","154","97","64","72","90","66","357","305","107","102","0","13","0","13","0","13","0","13","226","268","24","43","0","13","24","43",
"1400000US17089850800","Census Tract 8508; Kane County; Illinois","6841","1028","2642","682","2491","664","111","125","4","8","0","18","0","18","0","18","36","45","18","24","18","40","4199","753","662","553","65","83","21","31","0","18","0","18","1557","696","1894","679","1797","665","97","126",
"1400000US17089851000","Census Tract 8510; Kane County; Illinois","6116","797","4184","809","3619","819","248","117","7","16","171","125","0","18","20","33","119","67","24","32","95","61","1932","467","183","148","5","10","0","18","4","12","0","18","1087","462","653","210","622","196","31","41",
"1400000US17089851101","Census Tract 8511.01; Kane County; Illinois","3679","396","1730","310","1255","262","369","247","0","13","8","14","0","13","17","45","81","73","0","13","81","73","1949","324","181","140","0","13","165","213","13","21","37","60","995","340","558","280","435","249","123","113",
"1400000US17089851102","Census Tract 8511.02; Kane County; Illinois","4118","1012","1786","374","1355","330","171","189","0","13","63","69","0","13","0","13","197","154","80","98","117","106","2332","966","360","266","0","13","36","58","0","13","89","119","1371","972","476","281","410","268","66","83",
"1400000US17089851301","Census Tract 8513.01; Kane County; Illinois","3983","584","1228","431","462","153","379","379","0","13","26","34","0","13","118","99","243","202","0","13","243","202","2755","571","304","252","0","13","99","108","0","13","0","13","1632","537","720","351","684","343","36","57",
"1400000US17089851302","Census Tract 8513.02; Kane County; Illinois","3295","541","660","149","400","142","110","58","0","13","60","46","0","13","34","51","56","35","7","13","49","33","2635","498","384","187","0","13","66","74","0","13","0","13","1654","503","531","203","514","203","17","32",
"1400000US17089851400","Census Tract 8514; Kane County; Illinois","6729","705","1233","293","895","294","124","88","0","18","102","76","0","18","0","18","112","65","26","42","86","59","5496","788","523","390","0","18","303","274","0","18","65","81","2864","824","1741","649","1197","521","544","426",
"1400000US17089851500","Census Tract 8515; Kane County; Illinois","1053","184","291","159","174","132","52","58","0","13","51","62","0","13","0","13","14","25","0","13","14","25","762","145","44","39","0","13","92","143","0","13","0","13","619","193","7","13","0","13","7","13",
"1400000US17089851600","Census Tract 8516; Kane County; Illinois","6007","704","2057","268","1281","326","461","120","0","18","155","126","0","18","145","171","15","25","15","25","0","18","3950","791","304","299","0","18","322","386","0","18","2","12","2053","797","1269","601","1129","607","140","117",
"1400000US17089851801","Census Tract 8518.01; Kane County; Illinois","8789","702","7387","823","5394","878","452","274","0","18","661","315","0","18","207","221","673","422","240","324","433","375","1402","627","382","304","0","18","20","34","0","18","0","18","475","289","525","502","478","488","47","103",
"1400000US17089851904","Census Tract 8519.04; Kane County; Illinois","6783","908","3940","504","2970","468","254","212","0","18","340","289","0","18","0","18","376","142","40","72","336","137","2843","819","631","734","0","18","262","280","0","18","0","18","1052","393","898","339","898","339","0","18",
"1400000US17089851907","Census Tract 8519.07; Kane County; Illinois","9048","1277","6099","874","4486","771","210","190","0","18","1096","342","0","18","20","34","287","182","165","150","122","103","2949","951","277","258","0","18","76","108","0","18","0","18","1162","409","1434","880","1434","880","0","18",
"1400000US17089851908","Census Tract 8519.08; Kane County; Illinois","5913","1137","3027","695","1937","361","688","613","18","21","226","136","0","18","9","14","149","106","24","29","125","99","2886","799","180","153","130","184","151","136","24","42","0","18","1154","686","1247","370","1187","366","60","74",
"1400000US17089851909","Census Tract 8519.09; Kane County; Illinois","4271","400","2539","311","2196","333","74","89","0","13","180","130","0","13","19","30","70","50","20","22","50","47","1732","331","200","160","28","42","149","201","10","16","0","13","701","367","644","381","570","367","74","62",
"1400000US17089851910","Census Tract 8519.10; Kane County; Illinois","3862","551","2371","361","1546","306","303","179","0","13","203","135","0","13","11","20","308","231","31","49","277","232","1491","581","31","44","0","13","35","49","0","13","0","13","918","579","507","195","475","195","32","40",
"1400000US17089851911","Census Tract 8519.11; Kane County; Illinois","5155","540","4538","432","2914","336","97","81","0","18","1047","445","0","18","10","17","470","267","10","16","460","264","617","358","331","320","0","18","0","18","0","18","0","18","33","64","253","165","253","165","0","18",
"1400000US17089851912","Census Tract 8519.12; Kane County; Illinois","3217","383","2750","428","2130","391","269","217","0","13","252","227","0","13","0","13","99","89","23","39","76","74","467","365","0","13","0","13","0","13","0","13","0","13","320","332","147","92","126","85","21","40",
"1400000US17089851913","Census Tract 8519.13; Kane County; Illinois","5581","579","5092","638","3929","562","15","25","0","18","963","274","0","18","0","18","185","207","53","98","132","193","489","292","0","18","0","18","0","18","0","18","0","18","251","228","238","206","206","202","32","56",
"1400000US17089852001","Census Tract 8520.01; Kane County; Illinois","4239","419","3286","398","2975","393","45","57","0","13","111","143","0","13","121","163","34","23","9","13","25","22","953","325","104","132","0","13","58","121","0","13","0","13","360","253","431","267","264","193","167","143",
"1400000US17089852002","Census Tract 8520.02; Kane County; Illinois","7427","992","6139","699","5203","532","226","218","0","18","92","83","0","18","0","18","618","339","337","226","281","265","1288","873","741","705","0","18","108","130","0","18","0","18","122","157","317","245","266","238","51","61",
"1400000US17089852004","Census Tract 8520.04; Kane County; Illinois","2843","382","2674","446","1642","340","10","19","10","15","809","416","0","13","0","13","203","181","203","181","0","13","169","155","10","21","1","3","0","13","0","13","0","13","5","8","153","154","153","154","0","13",
"1400000US17089852005","Census Tract 8520.05; Kane County; Illinois","4478","359","4353","371","3934","373","49","51","0","13","167","132","0","13","0","13","203","159","0","13","203","159","125","68","11","18","0","13","0","13","18","29","0","13","32","37","64","43","62","43","2","8",
"1400000US17089852101","Census Tract 8521.01; Kane County; Illinois","7470","593","6818","689","5122","514","50","44","0","18","1284","557","14","32","44","74","304","215","66","112","238","169","652","370","115","106","0","18","0","18","0","18","0","18","43","43","494","303","463","295","31","52",
"1400000US17089852103","Census Tract 8521.03; Kane County; Illinois","6089","559","5670","546","5156","641","10","16","0","18","254","238","0","18","70","116","180","149","28","45","152","141","419","96","8","15","0","18","0","18","8","14","0","18","59","66","344","43","344","43","0","18",
"1400000US17089852104","Census Tract 8521.04; Kane County; Illinois","3043","451","2627","409","1881","419","434","396","0","13","153","102","0","13","8","15","151","100","70","70","81","73","416","214","72","105","0","13","0","13","6","10","0","13","68","63","270","194","209","177","61","70",
"1400000US17089852201","Census Tract 8522.01; Kane County; Illinois","5446","555","5159","518","4770","538","45","66","0","18","48","58","0","18","12","22","284","169","214","154","70","87","287","170","28","39","0","18","0","18","0","18","0","18","119","95","140","111","140","111","0","18",
"1400000US17089852203","Census Tract 8522.03; Kane County; Illinois","4948","773","3562","556","2602","491","489","450","0","13","283","211","0","13","45","69","143","126","60","101","83","78","1386","737","102","120","0","13","227","225","0","13","0","13","693","740","364","401","313","390","51","82",
"1400000US17089852204","Census Tract 8522.04; Kane County; Illinois","4110","535","3534","532","3104","556","215","64","0","13","120","131","0","13","8","14","87","61","28","34","59","51","576","294","102","96","0","13","7","13","0","13","0","13","77","46","390","282","383","282","7","13",
"1400000US17089852300","Census Tract 8523; Kane County; Illinois","1871","310","1755","304","1621","300","20","26","4","7","90","92","0","13","0","13","20","22","5","9","15","19","116","72","43","34","0","13","0","13","0","13","0","13","27","29","46","37","46","37","0","13",
"1400000US17089852403","Census Tract 8524.03; Kane County; Illinois","5226","257","4823","304","4436","278","11","10","0","18","22","16","0","18","4","9","350","334","286","337","64","36","403","144","157","94","1","3","14","21","5","7","0","18","50","40","176","111","170","109","6","12",
"1400000US17089852404","Census Tract 8524.04; Kane County; Illinois","2735","443","2657","448","2413","455","0","13","0","13","151","175","0","13","0","13","93","68","86","67","7","13","78","59","0","13","0","13","0","13","0","13","0","13","25","40","53","50","53","50","0","13",
"1400000US17089852405","Census Tract 8524.05; Kane County; Illinois","3240","408","2939","409","2809","413","24","38","0","13","5","8","0","13","0","13","101","65","42","43","59","48","301","114","82","82","0","13","0","13","0","13","0","13","47","43","172","118","169","119","3","7",
