"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1400000US17081051000","Census Tract 510; Jefferson County; Illinois","474","114","98","34","376","113",
"1400000US17081051100","Census Tract 511; Jefferson County; Illinois","892","169","671","117","221","106",
"1400000US17083010100","Census Tract 101; Jersey County; Illinois","1845","212","1200","193","645","195",
"1400000US17083010200","Census Tract 102; Jersey County; Illinois","1226","134","1167","131","59","47",
"1400000US17083010300","Census Tract 103; Jersey County; Illinois","1190","125","935","141","255","118",
"1400000US17083010401","Census Tract 104.01; Jersey County; Illinois","2405","231","1987","222","418","125",
"1400000US17083010402","Census Tract 104.02; Jersey County; Illinois","727","113","626","88","101","79",
"1400000US17083010500","Census Tract 105; Jersey County; Illinois","572","88","500","85","72","33",
"1400000US17085020101","Census Tract 201.01; Jo Daviess County; Illinois","919","95","849","95","70","32",
"1400000US17085020102","Census Tract 201.02; Jo Daviess County; Illinois","1027","96","821","86","206","57",
"1400000US17085020200","Census Tract 202; Jo Daviess County; Illinois","2058","151","1741","146","317","102",
"1400000US17085020300","Census Tract 203; Jo Daviess County; Illinois","2599","261","1788","226","811","186",
"1400000US17085020401","Census Tract 204.01; Jo Daviess County; Illinois","1056","93","1014","86","42","32",
"1400000US17085020402","Census Tract 204.02; Jo Daviess County; Illinois","1349","137","1018","119","331","87",
"1400000US17085020500","Census Tract 205; Jo Daviess County; Illinois","1383","132","1121","109","262","85",
"1400000US17087977600","Census Tract 9776; Johnson County; Illinois","1653","192","1543","184","110","49",
"1400000US17087977700","Census Tract 9777; Johnson County; Illinois","1045","125","870","111","175","66",
"1400000US17087977800","Census Tract 9778; Johnson County; Illinois","1398","120","944","109","454","137",
"1400000US17087980000","Census Tract 9800; Johnson County; Illinois","5","6","5","6","0","13",
"1400000US17089850101","Census Tract 8501.01; Kane County; Illinois","2362","312","1799","320","563","183",
"1400000US17089850103","Census Tract 8501.03; Kane County; Illinois","2079","247","1890","258","189","95",
"1400000US17089850105","Census Tract 8501.05; Kane County; Illinois","2635","364","2212","352","423","146",
"1400000US17089850106","Census Tract 8501.06; Kane County; Illinois","2427","207","2040","226","387","156",
"1400000US17089850201","Census Tract 8502.01; Kane County; Illinois","1120","143","1001","148","119","78",
"1400000US17089850202","Census Tract 8502.02; Kane County; Illinois","1772","181","1267","234","505","138",
"1400000US17089850301","Census Tract 8503.01; Kane County; Illinois","2028","214","1341","294","687","228",
"1400000US17089850302","Census Tract 8503.02; Kane County; Illinois","1544","120","583","127","961","142",
"1400000US17089850400","Census Tract 8504; Kane County; Illinois","1088","111","741","116","347","122",
"1400000US17089850500","Census Tract 8505; Kane County; Illinois","2010","290","966","137","1044","255",
"1400000US17089850600","Census Tract 8506; Kane County; Illinois","3243","345","2276","293","967","185",
"1400000US17089850703","Census Tract 8507.03; Kane County; Illinois","736","89","673","90","63","30",
"1400000US17089850704","Census Tract 8507.04; Kane County; Illinois","3205","336","2796","366","409","252",
"1400000US17089850705","Census Tract 8507.05; Kane County; Illinois","3150","321","2589","372","561","286",
"1400000US17089850706","Census Tract 8507.06; Kane County; Illinois","898","147","886","147","12","14",
"1400000US17089850707","Census Tract 8507.07; Kane County; Illinois","3571","394","3435","426","136","86",
"1400000US17089850708","Census Tract 8507.08; Kane County; Illinois","1403","175","1273","199","130","75",
"1400000US17089850709","Census Tract 8507.09; Kane County; Illinois","1566","174","1545","169","21","29",
"1400000US17089850710","Census Tract 8507.10; Kane County; Illinois","1945","187","1940","194","5","20",
"1400000US17089850711","Census Tract 8507.11; Kane County; Illinois","1594","304","1321","195","273","307",
"1400000US17089850800","Census Tract 8508; Kane County; Illinois","2279","324","1807","260","472","254",
"1400000US17089851000","Census Tract 8510; Kane County; Illinois","2728","385","1849","401","879","274",
"1400000US17089851101","Census Tract 8511.01; Kane County; Illinois","1311","137","942","128","369","114",
"1400000US17089851102","Census Tract 8511.02; Kane County; Illinois","1261","141","993","143","268","123",
"1400000US17089851301","Census Tract 8513.01; Kane County; Illinois","1169","133","550","118","619","140",
"1400000US17089851302","Census Tract 8513.02; Kane County; Illinois","896","97","482","88","414","87",
"1400000US17089851400","Census Tract 8514; Kane County; Illinois","1973","179","1357","222","616","163",
"1400000US17089851500","Census Tract 8515; Kane County; Illinois","382","55","121","57","261","60",
"1400000US17089851600","Census Tract 8516; Kane County; Illinois","2180","246","1313","268","867","236",
"1400000US17089851801","Census Tract 8518.01; Kane County; Illinois","3263","349","2755","361","508","187",
"1400000US17089851904","Census Tract 8519.04; Kane County; Illinois","2544","303","1927","325","617","166",
"1400000US17089851907","Census Tract 8519.07; Kane County; Illinois","3191","453","2348","427","843","238",
"1400000US17089851908","Census Tract 8519.08; Kane County; Illinois","1955","240","1471","143","484","213",
"1400000US17089851909","Census Tract 8519.09; Kane County; Illinois","1664","161","1437","184","227","79",
"1400000US17089851910","Census Tract 8519.10; Kane County; Illinois","1482","165","1099","193","383","117",
"1400000US17089851911","Census Tract 8519.11; Kane County; Illinois","1482","157","1408","126","74","95",
"1400000US17089851912","Census Tract 8519.12; Kane County; Illinois","1204","116","1064","137","140","83",
"1400000US17089851913","Census Tract 8519.13; Kane County; Illinois","2189","195","2073","222","116","104",
"1400000US17089852001","Census Tract 8520.01; Kane County; Illinois","1660","167","1478","170","182","100",
"1400000US17089852002","Census Tract 8520.02; Kane County; Illinois","2876","283","1773","207","1103","282",
"1400000US17089852004","Census Tract 8520.04; Kane County; Illinois","994","111","919","115","75","58",
"1400000US17089852005","Census Tract 8520.05; Kane County; Illinois","1781","158","1477","129","304","130",
"1400000US17089852101","Census Tract 8521.01; Kane County; Illinois","2375","235","2231","232","144","71",
"1400000US17089852103","Census Tract 8521.03; Kane County; Illinois","2228","193","2079","205","149","93",
"1400000US17089852104","Census Tract 8521.04; Kane County; Illinois","936","132","893","128","43","34",
"1400000US17089852201","Census Tract 8522.01; Kane County; Illinois","2201","209","1649","186","552","166",
"1400000US17089852203","Census Tract 8522.03; Kane County; Illinois","1907","221","992","192","915","186",
"1400000US17089852204","Census Tract 8522.04; Kane County; Illinois","1402","202","1162","211","240","84",
"1400000US17089852300","Census Tract 8523; Kane County; Illinois","1090","176","448","135","642","148",
"1400000US17089852403","Census Tract 8524.03; Kane County; Illinois","2084","205","1814","242","270","86",
"1400000US17089852404","Census Tract 8524.04; Kane County; Illinois","907","151","902","151","5","7",
"1400000US17089852405","Census Tract 8524.05; Kane County; Illinois","1273","311","1209","317","64","47",
"1400000US17089852406","Census Tract 8524.06; Kane County; Illinois","925","129","925","129","0","13",
"1400000US17089852407","Census Tract 8524.07; Kane County; Illinois","1163","244","1142","246","21","24",
"1400000US17089852408","Census Tract 8524.08; Kane County; Illinois","1645","146","1599","145","46","37",
"1400000US17089852500","Census Tract 8525; Kane County; Illinois","2681","314","2208","309","473","155",
"1400000US17089852606","Census Tract 8526.06; Kane County; Illinois","1897","198","1587","201","310","103",
"1400000US17089852607","Census Tract 8526.07; Kane County; Illinois","1438","166","983","132","455","136",
"1400000US17089852608","Census Tract 8526.08; Kane County; Illinois","1698","193","1431","180","267","95",
"1400000US17089852700","Census Tract 8527; Kane County; Illinois","3020","276","1948","274","1072","263",
"1400000US17089852803","Census Tract 8528.03; Kane County; Illinois","1672","148","1161","137","511","124",
"1400000US17089852805","Census Tract 8528.05; Kane County; Illinois","2047","196","1898","196","149","79",
"1400000US17089852806","Census Tract 8528.06; Kane County; Illinois","2419","270","2273","267","146","70",
"1400000US17089852807","Census Tract 8528.07; Kane County; Illinois","1464","206","1214","115","250","207",
"1400000US17089852808","Census Tract 8528.08; Kane County; Illinois","2572","299","2180","326","392","142",
"1400000US17089852903","Census Tract 8529.03; Kane County; Illinois","2460","400","1760","388","700","216",
"1400000US17089852904","Census Tract 8529.04; Kane County; Illinois","550","141","401","114","149","111",
"1400000US17089852905","Census Tract 8529.05; Kane County; Illinois","1510","203","873","120","637","182",
"1400000US17089852906","Census Tract 8529.06; Kane County; Illinois","1941","216","1176","168","765","199",
"1400000US17089852907","Census Tract 8529.07; Kane County; Illinois","1579","192","1088","197","491","132",
"1400000US17089853001","Census Tract 8530.01; Kane County; Illinois","1590","171","1016","190","574","158",
"1400000US17089853004","Census Tract 8530.04; Kane County; Illinois","1378","189","889","192","489","111",
"1400000US17089853005","Census Tract 8530.05; Kane County; Illinois","2133","226","1168","214","965","235",
"1400000US17089853006","Census Tract 8530.06; Kane County; Illinois","1264","180","869","125","395","148",
"1400000US17089853007","Census Tract 8530.07; Kane County; Illinois","1834","173","970","129","864","168",
"1400000US17089853008","Census Tract 8530.08; Kane County; Illinois","1179","153","798","157","381","89",
"1400000US17089853100","Census Tract 8531; Kane County; Illinois","948","118","813","143","135","68",
"1400000US17089853200","Census Tract 8532; Kane County; Illinois","1863","237","857","201","1006","228",
"1400000US17089853300","Census Tract 8533; Kane County; Illinois","1207","237","737","196","470","185",
"1400000US17089853401","Census Tract 8534.01; Kane County; Illinois","655","137","465","147","190","63",
"1400000US17089853402","Census Tract 8534.02; Kane County; Illinois","1190","207","503","131","687","209",
"1400000US17089853500","Census Tract 8535; Kane County; Illinois","1300","146","731","173","569","132",
"1400000US17089853601","Census Tract 8536.01; Kane County; Illinois","815","109","230","85","585","133",
"1400000US17089853602","Census Tract 8536.02; Kane County; Illinois","1167","203","542","130","625","176",
"1400000US17089853900","Census Tract 8539; Kane County; Illinois","2212","270","1888","263","324","174",
"1400000US17089854001","Census Tract 8540.01; Kane County; Illinois","1435","154","1212","177","223","90",
"1400000US17089854002","Census Tract 8540.02; Kane County; Illinois","2082","301","1279","327","803","323",
"1400000US17089854100","Census Tract 8541; Kane County; Illinois","1198","150","686","144","512","127",
"1400000US17089854200","Census Tract 8542; Kane County; Illinois","1331","147","811","163","520","171",
"1400000US17089854301","Census Tract 8543.01; Kane County; Illinois","1370","157","1040","180","330","135",
"1400000US17089854302","Census Tract 8543.02; Kane County; Illinois","1257","158","713","179","544","137",
"1400000US17089854401","Census Tract 8544.01; Kane County; Illinois","720","154","477","129","243","114",
"1400000US17089854402","Census Tract 8544.02; Kane County; Illinois","1117","113","796","118","321","114",
"1400000US17089854403","Census Tract 8544.03; Kane County; Illinois","2370","398","1336","207","1034","467",
"1400000US17089854504","Census Tract 8545.04; Kane County; Illinois","3126","310","2942","297","184","111",
"1400000US17089854505","Census Tract 8545.05; Kane County; Illinois","2416","294","2111","289","305","122",
"1400000US17089854506","Census Tract 8545.06; Kane County; Illinois","1281","116","1222","129","59","54",
"1400000US17089854507","Census Tract 8545.07; Kane County; Illinois","2359","330","2105","377","254","141",
"1400000US17089854508","Census Tract 8545.08; Kane County; Illinois","2229","323","2020","354","209","132",
"1400000US17089854509","Census Tract 8545.09; Kane County; Illinois","2447","210","2216","207","231","112",
"1400000US17089854600","Census Tract 8546; Kane County; Illinois","1580","203","462","169","1118","170",
"1400000US17089854700","Census Tract 8547; Kane County; Illinois","960","93","276","63","684","104",
"1400000US17089854800","Census Tract 8548; Kane County; Illinois","2697","221","2459","171","238","196",
"1400000US17089854900","Census Tract 8549; Kane County; Illinois","2072","271","1219","267","853","227",
"1400000US17091010100","Census Tract 101; Kankakee County; Illinois","813","129","651","112","162","58",
"1400000US17091010201","Census Tract 102.01; Kankakee County; Illinois","913","167","792","164","121","63",
"1400000US17091010203","Census Tract 102.03; Kankakee County; Illinois","1838","176","1297","140","541","196",
"1400000US17091010204","Census Tract 102.04; Kankakee County; Illinois","2164","283","1498","238","666","272",
"1400000US17091010300","Census Tract 103; Kankakee County; Illinois","1505","136","1384","128","121","50",
"1400000US17091010400","Census Tract 104; Kankakee County; Illinois","1887","139","1730","163","157","84",
"1400000US17091010500","Census Tract 105; Kankakee County; Illinois","2352","205","1885","207","467","161",
"1400000US17091010601","Census Tract 106.01; Kankakee County; Illinois","1881","167","1710","169","171","92",
"1400000US17091010602","Census Tract 106.02; Kankakee County; Illinois","2363","206","1764","274","599","210",
"1400000US17091010701","Census Tract 107.01; Kankakee County; Illinois","1834","164","1151","145","683","144",
"1400000US17091010702","Census Tract 107.02; Kankakee County; Illinois","2778","264","1888","217","890","208",
"1400000US17091010800","Census Tract 108; Kankakee County; Illinois","1316","121","882","121","434","127",
"1400000US17091010900","Census Tract 109; Kankakee County; Illinois","1698","157","1381","137","317","115",
"1400000US17091011000","Census Tract 110; Kankakee County; Illinois","736","122","495","100","241","85",
"1400000US17091011100","Census Tract 111; Kankakee County; Illinois","798","101","606","69","192","81",
"1400000US17091011200","Census Tract 112; Kankakee County; Illinois","697","67","656","64","41","26",
"1400000US17091011300","Census Tract 113; Kankakee County; Illinois","902","109","759","92","143","65",
"1400000US17091011400","Census Tract 114; Kankakee County; Illinois","659","111","318","82","341","94",
"1400000US17091011500","Census Tract 115; Kankakee County; Illinois","767","131","328","84","439","102",
"1400000US17091011600","Census Tract 116; Kankakee County; Illinois","535","125","241","106","294","107",
"1400000US17091011700","Census Tract 117; Kankakee County; Illinois","1152","153","671","130","481","134",
"1400000US17091011800","Census Tract 118; Kankakee County; Illinois","1154","164","801","172","353","116",
"1400000US17091011900","Census Tract 119; Kankakee County; Illinois","623","107","303","91","320","83",
"1400000US17091012000","Census Tract 120; Kankakee County; Illinois","1579","216","790","181","789","160",
"1400000US17091012100","Census Tract 121; Kankakee County; Illinois","1470","202","770","125","700","210",
"1400000US17091012200","Census Tract 122; Kankakee County; Illinois","1313","234","972","206","341","154",
"1400000US17091012300","Census Tract 123; Kankakee County; Illinois","1435","172","415","95","1020","179",
"1400000US17091012400","Census Tract 124; Kankakee County; Illinois","1712","256","918","177","794","247",
"1400000US17091012500","Census Tract 125; Kankakee County; Illinois","594","141","389","66","205","151",
"1400000US17091012600","Census Tract 126; Kankakee County; Illinois","1528","122","1196","124","332","77",
"1400000US17093890103","Census Tract 8901.03; Kendall County; Illinois","2267","265","1730","256","537","230",
"1400000US17093890104","Census Tract 8901.04; Kendall County; Illinois","2234","167","1555","264","679","217",
"1400000US17093890105","Census Tract 8901.05; Kendall County; Illinois","2700","231","2526","275","174","145",
"1400000US17093890106","Census Tract 8901.06; Kendall County; Illinois","1686","188","1251","201","435","108",
"1400000US17093890107","Census Tract 8901.07; Kendall County; Illinois","1580","181","1514","200","66","65",
"1400000US17093890108","Census Tract 8901.08; Kendall County; Illinois","1830","220","1759","225","71","41",
"1400000US17093890201","Census Tract 8902.01; Kendall County; Illinois","1687","205","1498","227","189","87",
"1400000US17093890202","Census Tract 8902.02; Kendall County; Illinois","1145","186","974","177","171","72",
"1400000US17093890301","Census Tract 8903.01; Kendall County; Illinois","2342","324","1868","316","474","219",
"1400000US17093890302","Census Tract 8903.02; Kendall County; Illinois","1997","205","1888","190","109","78",
"1400000US17093890401","Census Tract 8904.01; Kendall County; Illinois","2630","278","2021","278","609","287",
"1400000US17093890402","Census Tract 8904.02; Kendall County; Illinois","3738","280","3274","302","464","215",
"1400000US17093890403","Census Tract 8904.03; Kendall County; Illinois","1702","195","1435","215","267","101",
"1400000US17093890404","Census Tract 8904.04; Kendall County; Illinois","3220","336","2346","409","874","420",
"1400000US17093890501","Census Tract 8905.01; Kendall County; Illinois","3358","353","2214","468","1144","394",
"1400000US17093890502","Census Tract 8905.02; Kendall County; Illinois","1628","197","1443","208","185","86",
"1400000US17093890601","Census Tract 8906.01; Kendall County; Illinois","1463","178","1214","162","249","96",
"1400000US17093890602","Census Tract 8906.02; Kendall County; Illinois","2055","170","1960","172","95","64",
"1400000US17093890701","Census Tract 8907.01; Kendall County; Illinois","1634","197","1453","231","181","182",
"1400000US17093890702","Census Tract 8907.02; Kendall County; Illinois","1710","230","1675","232","35","28",
"1400000US17093890703","Census Tract 8907.03; Kendall County; Illinois","2766","225","2527","238","239","85",
"1400000US17095000100","Census Tract 1; Knox County; Illinois","1088","128","972","123","116","38",
"1400000US17095000200","Census Tract 2; Knox County; Illinois","1248","125","1099","115","149","66",
"1400000US17095000300","Census Tract 3; Knox County; Illinois","2109","219","1627","174","482","162",
"1400000US17095000400","Census Tract 4; Knox County; Illinois","2110","196","1162","189","948","235",
"1400000US17095000500","Census Tract 5; Knox County; Illinois","1603","177","1080","155","523","153",
"1400000US17095000600","Census Tract 6; Knox County; Illinois","1450","193","1080","169","370","131",
"1400000US17095000700","Census Tract 7; Knox County; Illinois","819","118","572","125","247","86",
"1400000US17095000800","Census Tract 8; Knox County; Illinois","952","151","160","79","792","166",
"1400000US17095000900","Census Tract 9; Knox County; Illinois","955","139","513","106","442","115",
"1400000US17095001000","Census Tract 10; Knox County; Illinois","1657","184","1068","192","589","203",
"1400000US17095001100","Census Tract 11; Knox County; Illinois","984","131","724","128","260","126",
"1400000US17095001200","Census Tract 12; Knox County; Illinois","705","79","439","59","266","74",
"1400000US17095001300","Census Tract 13; Knox County; Illinois","1672","146","1423","154","249","74",
"1400000US17095001400","Census Tract 14; Knox County; Illinois","710","100","636","100","74","45",
"1400000US17095001500","Census Tract 15; Knox County; Illinois","1702","181","1259","164","443","159",
"1400000US17095001600","Census Tract 16; Knox County; Illinois","1208","115","1038","121","170","49",
"1400000US17097860103","Census Tract 8601.03; Lake County; Illinois","1391","206","1283","198","108","79",
"1400000US17097860104","Census Tract 8601.04; Lake County; Illinois","1446","178","1131","198","315","97",
"1400000US17097860105","Census Tract 8601.05; Lake County; Illinois","1822","246","1181","225","641","147",
"1400000US17097860106","Census Tract 8601.06; Lake County; Illinois","1171","173","767","179","404","167",
"1400000US17097860200","Census Tract 8602; Lake County; Illinois","1232","145","878","140","354","135",
"1400000US17097860301","Census Tract 8603.01; Lake County; Illinois","1227","231","728","241","499","196",
"1400000US17097860302","Census Tract 8603.02; Lake County; Illinois","1029","176","486","108","543","156",
"1400000US17097860400","Census Tract 8604; Lake County; Illinois","2495","368","1439","240","1056","324",
"1400000US17097860500","Census Tract 8605; Lake County; Illinois","1550","174","1076","159","474","119",
"1400000US17097860600","Census Tract 8606; Lake County; Illinois","3271","316","2589","311","682","239",
"1400000US17097860805","Census Tract 8608.05; Lake County; Illinois","806","94","668","108","138","67",
"1400000US17097860806","Census Tract 8608.06; Lake County; Illinois","1791","161","1292","187","499","151",
"1400000US17097860807","Census Tract 8608.07; Lake County; Illinois","1788","212","1443","221","345","136",
"1400000US17097860808","Census Tract 8608.08; Lake County; Illinois","1134","134","1080","142","54","34",
"1400000US17097860809","Census Tract 8608.09; Lake County; Illinois","1207","167","1076","172","131","71",
"1400000US17097860811","Census Tract 8608.11; Lake County; Illinois","1897","192","1392","209","505","160",
"1400000US17097860812","Census Tract 8608.12; Lake County; Illinois","1139","143","773","118","366","98",
"1400000US17097860813","Census Tract 8608.13; Lake County; Illinois","1292","222","1087","235","205","110",
"1400000US17097860903","Census Tract 8609.03; Lake County; Illinois","2835","344","1764","281","1071","317",
"1400000US17097860905","Census Tract 8609.05; Lake County; Illinois","2011","218","1587","234","424","173",
"1400000US17097860906","Census Tract 8609.06; Lake County; Illinois","3864","356","3403","378","461","139",
"1400000US17097860907","Census Tract 8609.07; Lake County; Illinois","1325","244","794","123","531","240",
"1400000US17097860908","Census Tract 8609.08; Lake County; Illinois","909","275","701","132","208","253",
"1400000US17097861007","Census Tract 8610.07; Lake County; Illinois","1250","136","1187","149","63","50",
"1400000US17097861008","Census Tract 8610.08; Lake County; Illinois","2015","189","1681","155","334","179",
"1400000US17097861009","Census Tract 8610.09; Lake County; Illinois","1948","173","1605","183","343","148",
"1400000US17097861010","Census Tract 8610.10; Lake County; Illinois","1847","277","1716","264","131","67",
"1400000US17097861011","Census Tract 8610.11; Lake County; Illinois","2424","222","2349","210","75","67",
"1400000US17097861012","Census Tract 8610.12; Lake County; Illinois","1906","148","1346","159","560","164",
"1400000US17097861013","Census Tract 8610.13; Lake County; Illinois","1251","187","779","171","472","161",
"1400000US17097861014","Census Tract 8610.14; Lake County; Illinois","1089","118","997","118","92","53",
"1400000US17097861105","Census Tract 8611.05; Lake County; Illinois","1820","194","1101","179","719","138",
"1400000US17097861106","Census Tract 8611.06; Lake County; Illinois","2900","229","2648","229","252","130",
"1400000US17097861107","Census Tract 8611.07; Lake County; Illinois","1325","149","1256","152","69","54",
"1400000US17097861108","Census Tract 8611.08; Lake County; Illinois","2161","208","1686","203","475","139",
"1400000US17097861201","Census Tract 8612.01; Lake County; Illinois","1873","287","1468","294","405","164",
"1400000US17097861202","Census Tract 8612.02; Lake County; Illinois","1372","160","1113","118","259","174",
"1400000US17097861301","Census Tract 8613.01; Lake County; Illinois","2101","267","1428","257","673","180",
"1400000US17097861303","Census Tract 8613.03; Lake County; Illinois","1420","213","1062","208","358","156",
"1400000US17097861304","Census Tract 8613.04; Lake County; Illinois","927","117","738","119","189","80",
"1400000US17097861402","Census Tract 8614.02; Lake County; Illinois","3340","310","2410","355","930","254",
"1400000US17097861403","Census Tract 8614.03; Lake County; Illinois","838","120","689","142","149","78",
"1400000US17097861404","Census Tract 8614.04; Lake County; Illinois","1910","189","1455","221","455","161",
"1400000US17097861504","Census Tract 8615.04; Lake County; Illinois","3384","319","1761","284","1623","318",
"1400000US17097861505","Census Tract 8615.05; Lake County; Illinois","1245","150","1225","148","20","18",
"1400000US17097861506","Census Tract 8615.06; Lake County; Illinois","2441","234","1363","218","1078","179",
"1400000US17097861507","Census Tract 8615.07; Lake County; Illinois","991","87","939","93","52","43",
"1400000US17097861508","Census Tract 8615.08; Lake County; Illinois","1680","240","834","164","846","169",
"1400000US17097861509","Census Tract 8615.09; Lake County; Illinois","1366","196","835","159","531","130",
"1400000US17097861510","Census Tract 8615.10; Lake County; Illinois","1774","146","1100","125","674","140",
"1400000US17097861603","Census Tract 8616.03; Lake County; Illinois","2709","290","2354","316","355","150",
"1400000US17097861604","Census Tract 8616.04; Lake County; Illinois","2034","294","1787","295","247","92",
"1400000US17097861607","Census Tract 8616.07; Lake County; Illinois","1880","200","1274","141","606","166",
"1400000US17097861608","Census Tract 8616.08; Lake County; Illinois","1328","148","1091","130","237","106",
"1400000US17097861609","Census Tract 8616.09; Lake County; Illinois","1631","155","1390","185","241","89",
"1400000US17097861610","Census Tract 8616.10; Lake County; Illinois","1351","107","1203","126","148","69",
"1400000US17097861611","Census Tract 8616.11; Lake County; Illinois","1264","73","1229","79","35","29",
"1400000US17097861701","Census Tract 8617.01; Lake County; Illinois","637","75","487","83","150","71",
"1400000US17097861702","Census Tract 8617.02; Lake County; Illinois","1413","126","1043","157","370","129",
"1400000US17097861803","Census Tract 8618.03; Lake County; Illinois","2501","232","1060","214","1441","239",
"1400000US17097861804","Census Tract 8618.04; Lake County; Illinois","1216","206","543","162","673","163",
"1400000US17097861901","Census Tract 8619.01; Lake County; Illinois","1093","108","985","107","108","73",
"1400000US17097861902","Census Tract 8619.02; Lake County; Illinois","2887","312","1228","237","1659","349",
"1400000US17097862000","Census Tract 8620; Lake County; Illinois","2253","358","1051","217","1202","409",
"1400000US17097862100","Census Tract 8621; Lake County; Illinois","1874","200","945","171","929","172",
"1400000US17097862200","Census Tract 8622; Lake County; Illinois","1345","139","521","102","824","139",
"1400000US17097862300","Census Tract 8623; Lake County; Illinois","1043","158","253","104","790","182",
"1400000US17097862401","Census Tract 8624.01; Lake County; Illinois","1318","121","479","136","839","174",
"1400000US17097862402","Census Tract 8624.02; Lake County; Illinois","1056","179","488","181","568","94",
"1400000US17097862501","Census Tract 8625.01; Lake County; Illinois","1222","152","879","194","343","138",
"1400000US17097862502","Census Tract 8625.02; Lake County; Illinois","574","58","462","71","112","65",
"1400000US17097862603","Census Tract 8626.03; Lake County; Illinois","2539","289","1362","260","1177","291",
"1400000US17097862604","Census Tract 8626.04; Lake County; Illinois","1551","188","925","186","626","185",
"1400000US17097862605","Census Tract 8626.05; Lake County; Illinois","1682","225","694","198","988","155",
"1400000US17097862700","Census Tract 8627; Lake County; Illinois","1239","177","734","199","505","195",
"1400000US17097862800","Census Tract 8628; Lake County; Illinois","732","120","165","99","567","133",
"1400000US17097862901","Census Tract 8629.01; Lake County; Illinois","1033","161","446","172","587","146",
"1400000US17097862902","Census Tract 8629.02; Lake County; Illinois","960","156","282","103","678","172",
"1400000US17097863003","Census Tract 8630.03; Lake County; Illinois","21","21","0","18","21","21",
"1400000US17097863004","Census Tract 8630.04; Lake County; Illinois","1741","268","6","12","1735","269",
"1400000US17097863005","Census Tract 8630.05; Lake County; Illinois","0","13","0","13","0","13",
"1400000US17097863006","Census Tract 8630.06; Lake County; Illinois","0","13","0","13","0","13",
"1400000US17097863100","Census Tract 8631; Lake County; Illinois","801","107","420","112","381","109",
"1400000US17097863201","Census Tract 8632.01; Lake County; Illinois","941","140","699","146","242","95",
"1400000US17097863202","Census Tract 8632.02; Lake County; Illinois","2019","141","1793","166","226","105",
"1400000US17097863300","Census Tract 8633; Lake County; Illinois","927","119","809","98","118","55",
"1400000US17097863400","Census Tract 8634; Lake County; Illinois","1297","239","1032","257","265","86",
"1400000US17097863500","Census Tract 8635; Lake County; Illinois","1985","243","1611","229","374","134",
"1400000US17097863601","Census Tract 8636.01; Lake County; Illinois","1075","98","1069","99","6","10",
"1400000US17097863603","Census Tract 8636.03; Lake County; Illinois","1075","141","1024","145","51","35",
"1400000US17097863604","Census Tract 8636.04; Lake County; Illinois","1182","145","834","132","348","97",
"1400000US17097863701","Census Tract 8637.01; Lake County; Illinois","1798","143","1302","155","496","108",
"1400000US17097863702","Census Tract 8637.02; Lake County; Illinois","1862","244","961","122","901","261",
"1400000US17097863801","Census Tract 8638.01; Lake County; Illinois","1997","172","1522","173","475","131",
"1400000US17097863902","Census Tract 8639.02; Lake County; Illinois","3002","249","2082","310","920","223",
"1400000US17097863903","Census Tract 8639.03; Lake County; Illinois","1565","164","1209","158","356","122",
"1400000US17097863904","Census Tract 8639.04; Lake County; Illinois","2125","200","2115","201","10","17",
"1400000US17097864001","Census Tract 8640.01; Lake County; Illinois","2428","253","1403","247","1025","250",
"1400000US17097864002","Census Tract 8640.02; Lake County; Illinois","1738","240","916","190","822","194",
"1400000US17097864105","Census Tract 8641.05; Lake County; Illinois","2356","153","2276","172","80","72",
"1400000US17097864106","Census Tract 8641.06; Lake County; Illinois","1350","97","1278","110","72","53",
"1400000US17097864107","Census Tract 8641.07; Lake County; Illinois","1820","223","1702","239","118","66",
"1400000US17097864108","Census Tract 8641.08; Lake County; Illinois","2004","213","1675","208","329","126",
"1400000US17097864109","Census Tract 8641.09; Lake County; Illinois","1980","226","1949","238","31","48",
"1400000US17097864110","Census Tract 8641.10; Lake County; Illinois","3101","429","2839","360","262","318",
"1400000US17097864203","Census Tract 8642.03; Lake County; Illinois","1580","146","1481","145","99","56",
"1400000US17097864204","Census Tract 8642.04; Lake County; Illinois","1680","158","1250","171","430","125",
"1400000US17097864206","Census Tract 8642.06; Lake County; Illinois","1453","170","1045","165","408","128",
"1400000US17097864207","Census Tract 8642.07; Lake County; Illinois","2552","253","2081","218","471","250",
"1400000US17097864208","Census Tract 8642.08; Lake County; Illinois","1586","245","1201","244","385","156",
"1400000US17097864303","Census Tract 8643.03; Lake County; Illinois","1543","113","1476","114","67","41",
"1400000US17097864305","Census Tract 8643.05; Lake County; Illinois","1792","175","1752","180","40","31",
"1400000US17097864306","Census Tract 8643.06; Lake County; Illinois","721","73","692","77","29","22",
"1400000US17097864307","Census Tract 8643.07; Lake County; Illinois","849","115","629","122","220","98",
"1400000US17097864308","Census Tract 8643.08; Lake County; Illinois","1668","115","1271","121","397","109",
"1400000US17097864402","Census Tract 8644.02; Lake County; Illinois","2857","267","2751","279","106","82",
